HOLE:	U1513A
EXPEDITION:	369
TOP:	193.2031
BOTTOM:	294.2442
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
275.6514	5389.089	1686.338	134.8492
275.8038	5343.475	1686.124	133.7806
275.9562	5230.347	1688.59	132.7386
276.1086	5195.978	1681.34	131.686
276.2610	5134.282	1689.227	130.6278
276.4134	5122.173	1691.827	129.5706
276.5658	5220.367	1692.813	128.5152
276.7182	5313.431	1691.399	127.4722
276.8706	5516.194	1682.331	126.4337
277.0230	5449.635	1680	125.3685
277.1754	5354.256	1682.287	124.3094
277.3278	5249.546	1684.499	123.2544
277.4802	5237.221	1685.737	122.1981
277.6326	5195.15	1685.275	121.1412
277.7850	5206.175	1685	120.087
277.9374	5225.687	1683.602	119.0313
278.0898	5227.627	1684.373	117.9744
278.2422	5449.5	1683.651	116.929
278.3946	5461.68	1686.972	115.8784
278.5470	5370.191	1689	114.8243
278.6994	5295.502	1685.821	113.77
278.8518	5239.19	1684	112.7151
279.0042	5201.608	1685.222	111.659
279.1566	5134.783	1686	110.6032
279.3090	5080.865	1687.17	109.5564
279.4614	5124.699	1685.709	108.5062
279.6138	5201.746	1682.319	107.4493
279.7662	5378.402	1681	106.3847
279.9186	5481.164	1680.466	105.3224
280.0710	5388.36	1680.522	104.2764
280.2234	5322.039	1681	103.2292
280.3758	5287.692	1681.497	102.1723
280.5282	5220.004	1682.484	101.1076
280.6806	5158.257	1682.058	100.0428
280.8330	5215.485	1680.082	98.98598
280.9854	5382.185	1679	97.93717
281.1378	5461.469	1679	96.88496
281.2902	5427.741	1680.261	95.82114
281.4426	5378.265	1683.224	94.76429
281.5950	5375.875	1685.792	93.70071
281.7474	5353.895	1689.298	92.63464
281.8998	5352.266	1690.412	91.58019
282.0522	5365.705	1685.285	90.53033
282.2046	5324.471	1682.275	89.48411
282.3570	5331.273	1678.334	88.42825
282.5094	5400.16	1677.32	87.37325
282.6618	5401.812	1678	86.31892
282.8142	5435.773	1678.294	85.25973
282.9666	5445.386	1679	84.19949
283.1190	5399.347	1678.731	83.14938
283.2714	5378.95	1678	82.09525
283.4238	5275.876	1677.513	81.03499
283.5762	5182.713	1676.463	79.96754
283.7286	5213.688	1678	78.91129
283.8810	5244.07	1676.769	77.85655
284.0334	5382.699	1671.614	76.79971
284.1858	5384.975	1670.181	75.73997
284.3382	5363.848	1670.832	74.67019
284.4906	5464.331	1670.155	73.61237
284.6430	5473.629	1671	72.54361
284.7954	5452.102	1671.899	71.47571
284.9478	5428.158	1678.476	70.4277
285.1002	5290.997	1682	69.34254
285.2526	5255.889	1681.528	68.27188
285.4050	5258.155	1678	67.1885
285.5574	5169.168	1678.238	66.12082
285.7098	5164.785	1679.048	65.05862
285.8622	5187.082	1671.764	63.99491
286.0146	5285.29	1669.645	62.91063
286.1670	5497.351	1667.831	61.83999
286.3194	5392.309	1674.119	60.75283
286.4718	5360.111	1675	59.66942
286.6242	5321.991	1675	58.60267
286.7766	5302.613	1675	57.54625
286.9290	5248.118	1675	56.46175
287.0814	5076.234	1675	55.38966
287.2338	5042.132	1674.292	54.30668
287.3862	5354.711	1668.763	53.23534
287.5386	5551.972	1667.356	52.15908
287.6910	5476.791	1670.476	51.0958
287.8434	5400.788	1674.118	50.01093
287.9958	5290.549	1675	48.92453
288.1482	5350.107	1675.356	47.84015
288.3006	5614.688	1677.048	46.77076
288.4530	5766.709	1668.808	45.70145
288.6054	5872.608	1659.527	44.63268
288.7578	5901.311	1657.896	43.55926
288.9102	5876.478	1669.622	42.45788
289.0626	5993.378	1651.643	41.36978
