HOLE:	U1354C
EXPEDITION:	317
TOP:	0.0724
BOTTOM:	382.9012
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
55.6984	1234.4093	609.0856	613.0214	1116.9465
55.8508	1232.7494	607.3901	613.9383	1114.9369
56.0032	1245.5948	606.6091	614.8679	1103.2489
56.1556	1277.9419	606.2662	615.8001	1099.3834
56.3080	1282.9065	604.4754	616.7324	1095.7617
56.4604	1295.0000	604.7232	617.6645	1105.9606
56.6128	1277.9464	605.9424	618.5765	1105.2812
56.7652	1271.0031	605.9478	619.4885	1108.8173
56.9176	1216.1866	606.2553	620.3996	1109.5344
57.0700	1223.6746	606.5628	621.3099	1110.3528
57.2224	1242.7977	606.8433	622.1896	1113.8917
57.3748	1260.6388	606.6006	623.1022	1116.6675
57.5272	1271.5037	607.5231	624.0141	1123.4048
57.6796	1265.2058	608.5970	624.9191	1118.5292
57.8320	1278.2089	611.3073	625.8317	1120.0104
57.9844	1248.3918	609.8778	626.7516	1118.2050
58.1368	1270.8556	609.4811	627.6652	1119.4093
58.2892	1249.1931	608.2836	628.5897	1116.9949
58.4416	1232.0428	607.4313	629.4860	1128.4132
58.5940	1216.5039	607.1616	630.3977	1123.2919
58.7464	1219.5096	607.2831	631.3102	1120.4966
58.8988	1258.8822	608.3351	632.2202	1105.4092
59.0512	1240.0000	610.4095	633.1174	1103.1819
59.2036	1241.7533	614.6179	634.0285	1123.8690
59.3560	1257.5620	619.9970	634.9399	1137.7366
59.5084	1291.4167	610.6922	635.8480	1147.8910
59.6608	1295.3972	608.6290	636.7424	1151.3073
59.8132	1274.2590	608.0245	637.6406	1145.2498
59.9656	1237.4618	606.2416	638.5526	1116.3359
60.1180	1249.5127	605.2870	639.4681	1115.6567
60.2704	1247.3204	606.9219	640.3895	1115.6052
60.4228	1258.5396	609.5759	641.2885	1115.4076
60.5752	1258.4344	610.2958	642.2000	1137.2362
60.7276	1262.2563	609.8267	643.1074	1144.0872
60.8800	1256.4056	610.6709	644.0064	1143.2593
61.0324	1248.3905	611.2859	644.9137	1134.1399
61.1848	1260.4888	611.7336	645.8137	1115.3505
61.3372	1279.5322	611.8199	646.7262	1104.5278
61.4896	1275.5153	612.3055	647.6386	1092.9109
61.6420	1240.4078	612.5859	648.5506	1091.6646
61.7944	1241.0421	611.1669	649.4676	1094.1340
61.9468	1239.5608	610.1962	650.3904	1109.4219
62.0992	1257.3796	610.9191	651.3019	1121.8159
62.2516	1243.5898	610.8164	652.2136	1138.0719
62.4040	1234.5950	610.2096	653.1195	1132.8137
62.5564	1251.1244	610.3175	654.0261	1121.7217
62.7088	1248.4668	610.8463	654.9493	1111.5959
62.8612	1231.7950	612.5620	655.8557	1093.2676
63.0136	1220.7161	614.0127	656.7574	1075.7474
63.1660	1216.6105	612.6640	657.6691	1072.8694
63.3184	1216.3983	610.0338	658.5801	1093.0488
63.4708	1213.7423	607.5905	659.4904	1116.9901
63.6232	1204.0077	606.5032	660.3950	1130.6068
63.7756	1205.4972	605.2412	661.2971	1121.3928
63.9280	1196.1799	605.8102	662.2094	1100.5035
64.0804	1192.8990	606.4470	663.1218	1099.3743
64.2328	1228.8690	608.8425	664.0267	1111.1429
64.3852	1233.6985	609.9532	664.9374	1107.9752
64.5376	1238.5062	609.2952	665.8586	1099.9170
64.6900	1248.9120	609.7323	666.7704	1094.8191
64.8424	1248.5659	610.3580	667.6711	1088.7329
64.9948	1242.0348	610.9676	668.5743	1082.3707
65.1472	1230.4318	611.2750	669.4891	1078.7858
65.2996	1207.0851	611.7499	670.4009	1080.1631
65.4520	1192.5222	611.3881	671.3124	1083.9396
65.6044	1199.9042	609.3813	672.2328	1091.5840
65.7568	1213.5590	608.5453	673.1523	1102.4542
65.9092	1213.9634	608.8529	674.0643	1111.6963
66.0616	1201.1932	608.9904	674.9666	1107.8345
66.2140	1219.3580	608.6451	675.8706	1088.2146
66.3664	1227.0682	609.6084	676.7924	1073.3324
66.5188	1217.2474	610.5144	677.7116	1058.5128
66.6712	1191.0919	611.5990	678.6237	1046.6290
66.8236	1176.4075	611.4260	679.5353	1038.0402
66.9760	1185.9392	610.4469	680.4474	1047.0375
