HOLE:	U1508C
EXPEDITION:	371
TOP:	580.1570
BOTTOM:	706.4965
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
668.8537	4510.684	1521.407	296.7851
669.0061	4442.053	1522	295.5958
669.1585	4511.825	1520.376	294.4131
669.3109	4541.81	1518.406	293.2239
669.4633	4456.078	1518.593	292.0477
669.6157	4324.891	1524.503	290.8607
669.7681	4410.309	1529.536	289.6733
669.9205	4790.457	1514.063	288.4993
670.0729	5041.857	1501	287.3271
670.2253	4899.492	1503.035	286.1262
670.3777	4690.639	1512.1	284.9246
670.5301	4625.437	1520.594	283.7283
670.6825	4578.192	1520.406	282.5407
670.8349	4559.33	1518.559	281.3542
670.9873	4692.445	1515	280.1688
671.1397	4725.155	1515.406	278.9835
671.2921	4616.709	1518.032	277.7969
671.4445	4508.076	1526.287	276.6095
671.5969	4466.76	1531.561	275.423
671.7493	4662.742	1519.477	274.2448
671.9017	4866.066	1511.468	273.0624
672.0541	4678.796	1521.253	271.8735
672.2065	4410.005	1526.407	270.6967
672.3589	4338.093	1527	269.5107
672.5113	4368.599	1529.03	268.3248
672.6637	4381.109	1529.561	267.144
672.8161	4565.098	1519.084	265.9739
672.9685	4821.102	1509.406	264.7981
673.1209	4798.67	1509.188	263.6056
673.2733	4619.183	1512.469	262.4095
673.4257	4664.592	1517.373	261.2226
673.5781	4858.309	1515.406	260.0422
673.7305	4866.037	1516.812	258.8602
673.8829	4662.415	1520.437	257.6646
674.0353	4537.508	1523.187	256.4786
674.1877	4480.385	1522.407	255.2844
674.3401	4446.954	1525.847	254.094
674.4925	4530.983	1520.661	252.9248
674.6449	4770.132	1504.155	251.7493
674.7973	4840.116	1503.661	250.5571
674.9497	4743.081	1511.846	249.3539
675.1021	4607.238	1522.901	248.1568
675.2545	4450.188	1526.499	246.9756
675.4069	4579.136	1512.933	245.7991
675.5593	4790.945	1504.968	244.6144
675.7117	4853.03	1500.377	243.4301
675.8641	4837.698	1500.437	242.2305
676.0165	4723.355	1508.879	241.023
676.1689	4698.87	1515.593	239.835
676.3213	4675.237	1517.846	238.6424
676.4737	4630.145	1519.564	237.4485
676.6261	4687.979	1516.406	236.2628
676.7785	4696.559	1518.22	235.0757
676.9309	4571.008	1521.219	233.8955
677.0833	4464.296	1525.03	232.7191
677.2357	4619.95	1519.062	231.5397
677.3881	4828.806	1505.593	230.357
677.5405	4806.888	1507.845	229.1548
677.6929	4696.029	1513.217	227.9526
677.8453	4655.157	1516.219	226.7594
677.9977	4579.451	1518	225.582
678.1501	4455.062	1517.593	224.394
678.3025	4345.49	1515.374	223.205
678.4549	4198.359	1509.346	222.0219
678.6073	4143.214	1511.722	220.8235
678.7597	4253.32	1516.085	219.6352
678.9121	4638.586	1492.992	218.4493
679.0645	4873.579	1473.594	217.2516
679.2169	4711.37	1477.063	216.0258
679.3693	4530.75	1485.847	214.8024
679.5217	4452.848	1490.813	213.5991
679.6741	4460.986	1493.623	212.3904
679.8265	4403.665	1496	211.1768
679.9789	4379.236	1497.626	209.9647
680.1313	4541.065	1499.593	208.7637
680.2837	4766.572	1493.714	207.5815
680.4361	4733.683	1488.436	206.3738
680.5885	4618.137	1489.968	205.1544
680.7409	4752.199	1479.272	203.9408
680.8933	4850.612	1468	202.7371
681.0457	4774.817	1474.9	201.5206
681.1981	4701.375	1485.406	200.291
681.3505	4645.437	1488.846	199.072
681.5029	4566.149	1495.438	197.8602
681.6553	4498.437	1499.812	196.6575
681.8077	4535.728	1494.908	195.4599
681.9601	4694.593	1486.406	194.2593
682.1125	4687.254	1488.221	193.0466
682.2649	4522.616	1489.187	191.8384
682.4173	4424.392	1488	190.6262
682.5697	4514.445	1487.594	189.4148
682.7221	4859.968	1480.492	188.2076
682.8745	5043.729	1468.561	187.0024
683.0269	4941.818	1472.712	185.7754
683.1793	4813.938	1485.625	184.5561
683.3317	4658.107	1490.033	183.3355
683.4841	4577.188	1493.406	182.1181
683.6365	4557.741	1491.971	180.9131
683.7889	4602.477	1496.31	179.7151
